Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
3756085009.987915,0,0.0,0.0,2.543988866114821
2100869973.571643,0,0.0,0.0,3.011563323442265
2765915105.075818,0,0.0,0.0,2.109325909299305
1579228825.413837,0,0.0,0.0,3.0061717145436564
191381580.480983,0,0.0,0.0,0.2730784582543687
542899237.2550389,0,0.0,0.0,0.43088369055531306
2971218334.100796,0,0.0,0.0,2.171822763089355
981666120.1854907,0,0.0,0.0,1.7175297574126203
2685225640.942238,0,0.0,0.0,1.6784419548797374
2366866458.7844434,0,0.0,0.0,3.1406766705147433
220710103.43301946,0,0.0,0.0,0.23731064186512993
1617389823.0013256,0,0.0,0.0,1.664112768304983
2666874575.2935853,0,0.0,0.0,1.6728643197381081
404965817.96697897,0,0.0,0.0,0.6506056694314218
1983646875.1095817,0,0.0,0.0,3.2919788504105254
1376334824.8578777,0,0.0,0.0,2.942920225003761
1516986072.7977939,0,0.0,0.0,3.2307708917072966
4673523626.159348,0,0.0,0.0,4.149382912002225
926555950.5166353,0,0.0,0.0,0.7342932824729297
2263763694.080066,0,0.0,0.0,1.6506669661466877
554438759.6127391,0,0.0,0.0,0.43324584765834023
2160757324.066444,0,0.0,0.0,1.5992115875029573
2835452802.9413795,0,0.0,0.0,1.6357799323619784
199516251.4220313,0,0.0,0.0,0.20283715606690658
976418468.207783,0,0.0,0.0,0.69813211744299
1667917836.0803635,0,0.0,0.0,3.1251854544294084
787647341.2335793,0,0.0,0.0,1.7140247739991334
2542963678.0906587,0,0.0,0.0,1.7325942616451644
2610290557.5532937,0,0.0,0.0,1.6245593312600821
784093714.0910504,0,0.0,0.0,1.3601055954049208
1097723959.1438434,0,0.0,0.0,1.816878072890363
1896296098.3819306,0,0.0,0.0,3.041550362038457
284890461.5767676,0,0.0,0.0,0.2254715972975798
286806482.37359774,0,0.0,0.0,0.32928708000538126
698468541.30832,0,0.0,0.0,0.8129268789752591
1686990074.3347847,0,0.0,0.0,0.9546406620908343
650979705.5149859,0,0.0,0.0,0.5877390935206698
877593562.6639891,0,0.0,0.0,1.049206751711159
978466786.2011317,0,0.0,0.0,1.716826786127393
195341489.9767179,0,0.0,0.0,0.1674424986959863
846277843.6698573,0,0.0,0.0,2.133279955114435
773055906.1483988,0,0.0,0.0,0.6464547873813741
1033966860.1675062,0,0.0,0.0,1.1932086036934082
1759055403.2398872,0,0.0,0.0,2.2364499505503552
1728554089.2373314,0,0.0,0.0,1.5722378494068794
2930397845.567767,0,0.0,0.0,1.7244503143871424
1136159258.5590675,0,0.0,0.0,0.965598655861922
188058108.63412702,0,0.0,0.0,0.20440437023606245
527622207.3802191,0,0.0,0.0,0.46138971845048055
1667712216.7469344,0,0.0,0.0,2.952902306866548
758790047.9970069,0,0.0,0.0,0.5158024178293199
332249742.68349576,0,0.0,0.0,0.3742308700280135
3594613551.897487,0,0.0,0.0,2.36368750861305
2113671244.4251566,0,0.0,0.0,3.22560365525119
1013532445.7676321,0,0.0,0.0,0.7715288523571686
2416831729.2912254,0,0.0,0.0,3.2710111601575163
414561088.8364583,0,0.0,0.0,0.4606423098501501
293130040.17583627,0,0.0,0.0,0.3055900179920568
2735666155.281435,0,0.0,0.0,2.0160230658345952
175042017.45712435,0,0.0,0.0,0.33969989921420013
2337886713.137198,0,0.0,0.0,1.6425435650181481
1622995019.7301896,0,0.0,0.0,3.150063708763228
2549505606.6877165,0,0.0,0.0,1.577389967910075
244806798.12542218,0,0.0,0.0,0.3362176352671074
392604382.09410346,0,0.0,0.0,0.4845927031831152
506631557.41775936,0,0.0,0.0,0.29667681930603285
2066581745.7749803,0,0.0,0.0,1.6173549330974706
955637799.747438,0,0.0,0.0,0.802674988673844
179982448.62002584,0,0.0,0.0,0.20323534653981107
3254234133.3399982,0,0.0,0.0,3.292979661330345
2343776156.6013894,0,0.0,0.0,1.6108811185862406
1155233635.664357,0,0.0,0.0,0.5950849908663157
228214925.4416166,0,0.0,0.0,0.17109728779059433
2424185424.517748,0,0.0,0.0,1.6124754409628257
410792922.13119537,0,0.0,0.0,0.396848550954341
2789712622.033396,0,0.0,0.0,1.9165923975360595
569540983.3995893,0,0.0,0.0,0.514894950857791
3295800261.4538603,0,0.0,0.0,1.804442903389269
934819568.3832815,0,0.0,0.0,1.7911412287268726
2753007665.9998465,0,0.0,0.0,4.292223905425604
300695416.55888104,0,0.0,0.0,0.28937614797003897
401440373.52240264,0,0.0,0.0,0.36843347617522937
450886268.7877244,0,0.0,0.0,0.4152476989317184
211485580.45214263,0,0.0,0.0,0.14127740191554408
1351347295.7914748,0,0.0,0.0,2.5058321092074776
2508520340.5712814,0,0.0,0.0,3.7243351087209273
2180307696.4769516,0,0.0,0.0,1.6095731315508537
1122434828.6357758,0,0.0,0.0,1.0990425558962902
2055099864.0072174,0,0.0,0.0,3.0604495773575024
570459868.5491333,0,0.0,0.0,0.5416557613485644
2449761342.769093,0,0.0,0.0,1.5985694977186955
1229404332.1016395,0,0.0,0.0,2.1531353527894286
2683011889.8904266,0,0.0,0.0,3.4039727076215223
2066328076.8998816,0,0.0,0.0,1.6787794878492102
3247770372.579496,0,0.0,0.0,4.314315407390415
162685041.6557872,0,0.0,0.0,0.1363539444272434
2279029924.7674656,0,0.0,0.0,1.8106775370888473
881845067.5095152,0,0.0,0.0,0.7108988452735461
1143346526.4281101,0,0.0,0.0,1.2995116413922956
2062248276.0928862,0,0.0,0.0,2.878041799513299
4700884901.8803835,0,0.0,0.0,4.337664386480751
240890650.1904439,0,0.0,0.0,0.18691099739569103
2771539381.753901,0,0.0,0.0,1.6170404966550298
1185590579.6173096,0,0.0,0.0,2.2339759690538314
2182256854.770744,0,0.0,0.0,1.8775571265109856
2066372473.8323078,0,0.0,0.0,1.6215503101042992
2080235379.2892632,0,0.0,0.0,3.103979968802459
3546201189.4828677,0,0.0,0.0,3.0912574496039014
2260029192.7052794,0,0.0,0.0,1.5735492516304654
609467738.2318183,0,0.0,0.0,0.5491742235970699
144674621.24971867,0,0.0,0.0,0.21218572255317159
125134685.0582267,0,0.0,0.0,0.20672914225227051
1654630657.4771519,0,0.0,0.0,2.581579672073352
1758050413.2921753,0,0.0,0.0,3.2974366664678794
1076480196.1345575,0,0.0,0.0,2.183252214628621
422262079.22859347,0,0.0,0.0,0.5437121037019398
305908684.54138166,0,0.0,0.0,0.27513690641126043
2181982243.2759304,0,0.0,0.0,1.6108044436564852
285987458.7427159,0,0.0,0.0,0.3050767840137618
192574179.75283605,0,0.0,0.0,0.25832310831350824
2481263498.6544385,0,0.0,0.0,1.5844725471503274
1728208500.799997,0,0.0,0.0,1.2905379478521808
3556389219.1320596,0,0.0,0.0,2.227659022979761
3248551864.4323335,0,0.0,0.0,3.905320749059073
1853854203.5801997,0,0.0,0.0,1.5800790392098993
1428796463.2505388,0,0.0,0.0,1.9522655408267493
2063647733.0858243,0,0.0,0.0,1.6780370350247695
1879336755.042078,0,0.0,0.0,3.1643289600435747
2453321399.619065,0,0.0,0.0,1.6557161836416527
921103563.1294906,0,0.0,0.0,1.3361237015559073
970338376.3580407,0,0.0,0.0,0.6665084853464098
2706249121.3363943,0,0.0,0.0,2.709952385181941
300886044.5999523,0,0.0,0.0,0.19749373488562832
875075011.4870661,0,0.0,0.0,0.6819681492696761
2601468771.8292484,0,0.0,0.0,1.6274760343707764
1726427110.7708545,0,0.0,0.0,2.9767920482358465
954208178.1103824,0,0.0,0.0,1.344169851916783
963507588.2771147,0,0.0,0.0,1.1267463906521693
1311774310.232836,0,0.0,0.0,1.2451959956051797
3409044493.7449617,0,0.0,0.0,2.2500075742193517
363430990.0187119,0,0.0,0.0,0.4628812285593312
598005588.8407896,0,0.0,0.0,0.63740115998787
2256442666.386778,0,0.0,0.0,1.5710798166266104
344062955.85152507,0,0.0,0.0,0.34569785494066674
2331117310.9579315,0,0.0,0.0,1.6065802387919113
2668911640.577527,0,0.0,0.0,2.1330330045949584
2762274312.51811,0,0.0,0.0,1.6103253821910235
1757895144.6956553,0,0.0,0.0,3.085768616389057
243630711.14102533,0,0.0,0.0,0.29533254471032616
2192060978.483873,0,0.0,0.0,1.2165464754339013
624891044.493592,0,0.0,0.0,0.8004763013291236
727557708.0711886,0,0.0,0.0,1.2377940035859931
1015185981.3997594,0,0.0,0.0,1.7370874476179812
1754815957.4389129,0,0.0,0.0,1.6047063809109063
307545312.2209053,0,0.0,0.0,0.32881547674551265
1508595342.1547132,0,0.0,0.0,2.4954965912258675
798931034.1829395,0,0.0,0.0,1.6276270127592665
2580861791.145101,0,0.0,0.0,2.3519966373781993
223362353.91849345,0,0.0,0.0,0.20827247531009208
396407661.9775044,0,0.0,0.0,0.5365822131136502
2282329565.777376,0,0.0,0.0,1.5936976530212816
714492844.6547737,0,0.0,0.0,0.9314575909167682
2674023937.458383,0,0.0,0.0,1.6742143813933485
2122953914.1552422,0,0.0,0.0,1.5585318874316072
2115999403.7758934,0,0.0,0.0,1.6322765710712703
923936724.0334699,0,0.0,0.0,2.320686571088897
900481040.0221276,0,0.0,0.0,0.8869186086178066
1375538460.510426,0,0.0,0.0,2.943001665173835
1625436429.7289634,0,0.0,0.0,2.8859360801964904
2476032792.8063755,0,0.0,0.0,1.7078139294718595
166481863.04205477,0,0.0,0.0,0.23545656508356816
3183466917.2801213,0,0.0,0.0,2.8838436608744864
1889062359.3245351,0,0.0,0.0,2.9787287950259045
2786982347.0894823,0,0.0,0.0,1.5722378494068794
2413780878.630198,0,0.0,0.0,1.6801416804619471
2591875045.251295,0,0.0,0.0,2.3166324727025414
1252341697.2366939,0,0.0,0.0,1.0176257585128219
171786142.1280108,0,0.0,0.0,0.18980431969347764
93176225.38965382,0,0.0,0.0,0.10385412217670632
2069232093.6418304,0,0.0,0.0,1.6267065035688855
785836938.3711267,0,0.0,0.0,0.7117787680648139
1207388882.592504,0,0.0,0.0,0.7677204643540777
512057471.50093645,0,0.0,0.0,0.4114829110816661
2957504361.4365144,0,0.0,0.0,1.5750805411365032
655831393.1334324,0,0.0,0.0,0.588620467103914
2971942494.253377,0,0.0,0.0,1.8555424032666028
2898657036.9162564,0,0.0,0.0,1.6500729231784408
321936252.0457108,0,0.0,0.0,0.21232118262571567
4032664777.5837593,0,0.0,0.0,4.286318937429578
1155888442.4690201,0,0.0,0.0,1.1664855639708378
2113089642.1194642,0,0.0,0.0,3.1919423225282277
1697693945.8112133,0,0.0,0.0,1.9776537961034466
3340147517.216316,0,0.0,0.0,2.186096737334041
2491792601.2571554,0,0.0,0.0,3.0473561148209316
2011355331.6846206,0,0.0,0.0,3.0572529225445564
2738886102.5644054,0,0.0,0.0,1.6238875437544447
212714108.91387534,0,0.0,0.0,0.15653847351746597
1459239488.4919705,0,0.0,0.0,1.23245295832472
2513457753.4598308,0,0.0,0.0,1.690941802917879
512059309.6465209,0,0.0,0.0,0.6523053772876136
1693402658.5313244,0,0.0,0.0,2.878512581802255
2553653644.305022,0,0.0,0.0,1.6735507340545182
683221227.8611244,0,0.0,0.0,0.6186616353574721
262015361.31638145,0,0.0,0.0,0.25637348684839
2870863809.1705666,0,0.0,0.0,1.6180568216894604
505115297.7134168,0,0.0,0.0,0.732713789924731
380735007.696888,0,0.0,0.0,0.29797383712807823
1774408763.41637,0,0.0,0.0,1.6261313523321352
3611562007.8714266,0,0.0,0.0,2.1694772486844256
576874757.4303744,0,0.0,0.0,1.2268651352895903
95671130.52210803,0,0.0,0.0,0.1620568369868972
643733101.8828809,0,0.0,0.0,0.8596930127995969
254688584.10140976,0,0.0,0.0,0.20435304160158513
2324885896.2537427,0,0.0,0.0,2.4625098832263808
2282646737.031043,0,0.0,0.0,1.5939747797578492
3342564693.1910315,0,0.0,0.0,2.0358639071269504
193229359.42027643,0,0.0,0.0,0.19331889290298745
520260760.590828,0,0.0,0.0,0.6970039398851223
3048637201.517985,0,0.0,0.0,1.6285442157175514
3118927904.2814293,0,0.0,0.0,2.1113133302615785
2555057836.7353954,0,0.0,0.0,1.688863952893439
649866496.7756568,0,0.0,0.0,0.49931374456994954
2474604995.304462,0,0.0,0.0,1.9215022862280473
2735543589.697874,0,0.0,0.0,3.096698580591684
651573164.5266097,0,0.0,0.0,0.7294745806873184
238200866.43042922,0,0.0,0.0,0.2790925698858318
3532458615.157792,0,0.0,0.0,4.0577565643701226
2015952115.8233404,0,0.0,0.0,1.5778555822745715
2430881146.594577,0,0.0,0.0,1.8401406025733706
1082953811.208748,0,0.0,0.0,1.147918225474714
233634323.50314963,0,0.0,0.0,0.16011946446157316
2503063020.6052704,0,0.0,0.0,2.0620773703026214
2632159987.081344,0,0.0,0.0,1.6379240663167318
891579117.5611337,0,0.0,0.0,0.8740828376941859
1010246434.8757015,0,0.0,0.0,0.7127962371937452
1680803270.24913,0,0.0,0.0,1.702952919621296
197424406.23420554,0,0.0,0.0,0.225502987928659
861776654.5211035,0,0.0,0.0,1.2364555016895764
255229665.31357864,0,0.0,0.0,0.23244794432850474
3568074950.738198,0,0.0,0.0,3.45006041245248
2814427335.874993,0,0.0,0.0,1.7140151765137128
2638152528.8034196,0,0.0,0.0,1.6480435028343454
610906891.527375,0,0.0,0.0,0.6997015959106534
836361091.3664727,0,0.0,0.0,1.7094155161142925
2092112665.8284397,0,0.0,0.0,1.8321190909203393
311524601.5273173,0,0.0,0.0,0.2910799908928506
1561125925.4793217,0,0.0,0.0,1.9020547939730124
2430379035.4444804,0,0.0,0.0,1.6176234603500101
1783865239.163814,0,0.0,0.0,3.1392790331773046
2008338245.7548215,0,0.0,0.0,2.9713644912495103
1383062820.2078247,0,0.0,0.0,0.938774621066605
860636695.0179268,0,0.0,0.0,0.6120788071689433
1848093608.6548722,0,0.0,0.0,1.585474308475463
1135620297.9071527,0,0.0,0.0,1.4104760104427274
2645753258.6963935,0,0.0,0.0,1.4955886333692543
2467336313.4148474,0,0.0,0.0,1.5619288651823977
893658924.6068227,0,0.0,0.0,0.6115510314541251
2583477607.458093,0,0.0,0.0,1.8003796485839845
1649385231.5886989,0,0.0,0.0,3.05712289031533
137483388.24369097,0,0.0,0.0,0.13552675540584525
306117668.01911354,0,0.0,0.0,0.32794365231168027
479366101.08450985,0,0.0,0.0,0.36675131364491603
1452551504.5496562,0,0.0,0.0,1.0584336621192878
171553852.1895092,0,0.0,0.0,0.20757644546046394
959966816.1727253,0,0.0,0.0,0.7667804186553815
2338540686.4925194,0,0.0,0.0,3.232325921221502
365307731.43359375,0,0.0,0.0,0.3420720356952041
1735756492.9289463,0,0.0,0.0,3.011081932853476
917065858.802372,0,0.0,0.0,0.7983902758819732
3825305971.035813,0,0.0,0.0,2.8203783954771855
1587082837.034018,0,0.0,0.0,2.9820873603351914
1674683684.2273932,0,0.0,0.0,2.8883773267813524
168818446.27623084,0,0.0,0.0,0.2860044787767824
3806521579.1948175,0,0.0,0.0,4.209920313670082
203852700.57790232,0,0.0,0.0,0.24916105921828782
2328454592.756888,0,0.0,0.0,1.6360278908944776
2775133429.0468445,0,0.0,0.0,1.6196593579815175
2147487160.4569054,0,0.0,0.0,1.5858015123120626
2719654043.6119275,0,0.0,0.0,1.5792655092203645
3690689660.3863764,0,0.0,0.0,4.2090024016353285
682101431.6402998,0,0.0,0.0,0.4795862214049861
2242235433.39847,0,0.0,0.0,2.018335271085748
2754923799.59086,0,0.0,0.0,1.604980190687082
4614980110.149952,0,0.0,0.0,3.0872261940403574
2722719010.852706,0,0.0,0.0,1.6119262080616399
163921373.17550206,0,0.0,0.0,0.22070028091969549
105821868.09171219,0,0.0,0.0,0.1831091281290644
2570792109.361865,0,0.0,0.0,1.5939035902128698
3112103284.087187,0,0.0,0.0,2.373689569365629
708782968.8691015,0,0.0,0.0,0.7216316821818782
227012417.54661843,0,0.0,0.0,0.23715161412999597
1652584749.5718238,0,0.0,0.0,1.4932808639258104
1322278416.5546937,0,0.0,0.0,1.606807971078469
761928850.0404902,0,0.0,0.0,0.4251739166667858
206781826.8993857,0,0.0,0.0,0.251656502370808
715070034.7414473,0,0.0,0.0,0.7269994385779333
320174132.6421532,0,0.0,0.0,0.24633721192463703
869277930.7450359,0,0.0,0.0,0.8192608707140386
1915134328.0721614,0,0.0,0.0,3.2010770435601184
621836199.6277599,0,0.0,0.0,0.6782245016175876
4139116241.4223704,0,0.0,0.0,4.078024499227195
2045113337.9623516,0,0.0,0.0,1.6030603718109582
1572557201.1508086,0,0.0,0.0,2.1305066039757854
1921000858.1931267,0,0.0,0.0,1.5985767506334394
2761466178.763971,0,0.0,0.0,1.6852521222558028
3198233109.4588094,0,0.0,0.0,2.416421096397107
2587578946.4282517,0,0.0,0.0,1.6083280242787443
2045744153.4665747,0,0.0,0.0,3.1461645091051027
3267226156.3790665,0,0.0,0.0,3.572753597448404
1931065913.2324176,0,0.0,0.0,2.2463103233413086
2746891743.194849,0,0.0,0.0,1.5990923624492108
2855119131.167794,0,0.0,0.0,1.620475905703811
2156893337.3707633,0,0.0,0.0,1.5608396941357565
2287645063.010145,0,0.0,0.0,1.598556960070829
2044770271.5769863,0,0.0,0.0,2.734406621639362
1776574577.0797246,0,0.0,0.0,1.6505279803337065
2289545432.7691483,0,0.0,0.0,3.2729704336834464
1465424000.8561306,0,0.0,0.0,1.1864312753487192
323677921.1018346,0,0.0,0.0,0.6129050491893541
4219339277.071059,0,0.0,0.0,4.280756051247185
2095028602.9504025,0,0.0,0.0,1.6555421575972546
2624352240.4928565,0,0.0,0.0,1.6336814565421138
40792428.94789632,0,0.0,0.0,0.04129982735170833
1814472141.7255552,0,0.0,0.0,3.1403210807782305
781438464.0476508,0,0.0,0.0,0.700209995223303
713537092.811547,0,0.0,0.0,0.7340304794638829
305440155.23149276,0,0.0,0.0,0.3732097411757554
573030246.4140773,0,0.0,0.0,0.4113028277902278
283793251.0995509,0,0.0,0.0,0.23846848528778114
975583144.3972523,0,0.0,0.0,1.702863695780523
3197365598.944394,0,0.0,0.0,3.8263203872216045
2474363702.786274,0,0.0,0.0,1.6124754409628257
2636856684.413855,0,0.0,0.0,3.5460182848256805
312470484.4393019,0,0.0,0.0,0.32754147339532885
345422344.09953463,0,0.0,0.0,0.4540797805233756
1072337165.0896482,0,0.0,0.0,0.9061077429589272
1089338007.3224277,0,0.0,0.0,0.8306728309376612
265133160.79853976,0,0.0,0.0,0.15632681488828667
740013398.4894736,0,0.0,0.0,0.527679766669043
227890533.11264127,0,0.0,0.0,0.20223014128569497
509116206.3606562,0,0.0,0.0,0.435076611367234
178144244.5882885,0,0.0,0.0,0.3354912651358795
1154660225.6624043,0,0.0,0.0,0.9211913869956639
1216998835.321519,0,0.0,0.0,2.503878076890287
2607445299.1469007,0,0.0,0.0,1.6223497295153386
360320673.2701038,0,0.0,0.0,0.4565866421024707
3032118022.8008046,0,0.0,0.0,1.629419487705948
2312495117.382965,0,0.0,0.0,1.6200634807164462
1240821268.5722008,0,0.0,0.0,0.9415471155507911
2067562959.0036273,0,0.0,0.0,3.2249896955457937
4291910178.754384,0,0.0,0.0,4.199322580460146
1757122960.239728,0,0.0,0.0,3.0778935512927608
2567565018.9330096,0,0.0,0.0,1.6836459566745878
2653755106.7034397,0,0.0,0.0,3.112356748224686
2881633869.2022543,0,0.0,0.0,2.2611661136691295
812568282.2784415,0,0.0,0.0,0.6146237796444579
546064775.5787839,0,0.0,0.0,0.4677125029660807
1415080789.7993689,0,0.0,0.0,2.1937256402564516
2206000760.453536,0,0.0,0.0,1.7745660946433492
432741046.97395086,0,0.0,0.0,0.3811620125794549
1933270448.6554928,0,0.0,0.0,1.617858089865164
1916810839.882656,0,0.0,0.0,3.223583512282792
2256442666.386778,0,0.0,0.0,1.5710798166266104
1904369183.1684217,0,0.0,0.0,1.6512344650858404
2028334003.6638336,0,0.0,0.0,1.5905696096945923
515921884.2116468,0,0.0,0.0,0.35043183078076434
1272435735.914403,0,0.0,0.0,0.9664799747075488
1078778331.1551847,0,0.0,0.0,0.8132503948214624
303460185.40405905,0,0.0,0.0,0.3014067968639096
2058118796.84052,0,0.0,0.0,1.7263246625092625
2518900112.1492114,0,0.0,0.0,3.3748074684142333
141165628.00305882,0,0.0,0.0,0.1174159418792454
2252344039.075906,0,0.0,0.0,1.6871169312492995
937329207.9788668,0,0.0,0.0,0.7243366887681152
653058653.37744,0,0.0,0.0,0.8116610975788425
128883039.82106307,0,0.0,0.0,0.21795465484724394
2797415082.071556,0,0.0,0.0,3.1467394064903096
1376664459.4555287,0,0.0,0.0,2.3950111509505945
2585418493.481243,0,0.0,0.0,1.7375825901648119
900600189.517569,0,0.0,0.0,0.7271892888717041
2411123407.838027,0,0.0,0.0,1.7186709379541623
2937088022.2455816,0,0.0,0.0,1.5608656037093582
564409276.661722,0,0.0,0.0,0.9815163221223417
2449642422.448715,0,0.0,0.0,1.5923628324759367
2650579786.752163,0,0.0,0.0,1.9362506311899879
2137402065.722087,0,0.0,0.0,1.7777060180947293
1193591438.5044057,0,0.0,0.0,1.089157492109949
828247116.5189953,0,0.0,0.0,0.7775936081560226
2239228049.4250045,0,0.0,0.0,1.7286907154665416
2310340612.2272654,0,0.0,0.0,1.6127855857248328
2615343165.8578625,0,0.0,0.0,1.647353468195203
1184741482.4616866,0,0.0,0.0,1.2687870151220957
814432651.8441024,0,0.0,0.0,1.417683115701635
1583453552.8341997,0,0.0,0.0,1.827849994618147
4272316694.129451,0,0.0,0.0,4.223686856505797
1586020255.3177114,0,0.0,0.0,2.9789224649288193
1511453284.9524207,0,0.0,0.0,3.0045372606668876
1246697042.5054057,0,0.0,0.0,1.6869280791371093
829266656.5274886,0,0.0,0.0,0.7574338559566647
521097984.3571596,0,0.0,0.0,0.41594265459104474
2923139121.1056757,0,0.0,0.0,2.213398131130745
1630395866.4573393,0,0.0,0.0,2.00706617229807
542667846.7209288,0,0.0,0.0,0.43159797976626074
695471936.7136264,0,0.0,0.0,0.8326067417422365
2414534647.5521708,0,0.0,0.0,1.5824353801506368
334693232.1981552,0,0.0,0.0,0.27364390922765747
2740913660.81105,0,0.0,0.0,1.614882894512194
352638433.807384,0,0.0,0.0,0.30222594344631637
2388681749.862027,0,0.0,0.0,1.5829935069328833
2372633439.895315,0,0.0,0.0,1.659866319795143
1934628042.9552462,0,0.0,0.0,1.6124475796825524
3058232313.935425,0,0.0,0.0,3.555366220519714
201671076.62526846,0,0.0,0.0,0.1100063381278727
1663739973.2181592,0,0.0,0.0,2.9423048878718934
2837830350.181328,0,0.0,0.0,3.1652941798065513
167009552.6022932,0,0.0,0.0,0.16041912470372688
312923878.79578125,0,0.0,0.0,0.38693411541531014
246611347.08975846,0,0.0,0.0,0.2202062925782507
1886292054.3809612,0,0.0,0.0,1.6375224072099206
2286671471.6313705,0,0.0,0.0,3.367386412311881
1878643567.4394593,0,0.0,0.0,3.083875680022281
2493713659.5097303,0,0.0,0.0,1.679526417231338
1378078482.0160713,0,0.0,0.0,2.9292420223264424
2161991856.490659,0,0.0,0.0,1.5958585268353693
2856339515.432518,0,0.0,0.0,2.2209724979510153
3223086472.290839,0,0.0,0.0,3.8473606315520468
103656412.60192868,0,0.0,0.0,0.17972837337741696
2170986644.1288652,0,0.0,0.0,1.5893423708917855
512822167.3948488,0,0.0,0.0,0.3838285470482295
4243268799.3015585,0,0.0,0.0,4.1493399174127354
280187688.6027006,0,0.0,0.0,0.3070151006754154
2535237814.175786,0,0.0,0.0,2.621342784852348
2754808442.0194883,0,0.0,0.0,1.606842843021407
1966829001.7145069,0,0.0,0.0,3.1143681143849693
1079831161.846587,0,0.0,0.0,1.460930418821732
740765975.5999421,0,0.0,0.0,0.8045343355666287
3384314718.37866,0,0.0,0.0,3.6886533526186027
2231849679.893737,0,0.0,0.0,1.6184368442906032
2644104629.5557985,0,0.0,0.0,1.7034919297321074
2592787392.0651903,0,0.0,0.0,2.6662873700206506
840307015.181427,0,0.0,0.0,0.9975487459050602
408411782.3321899,0,0.0,0.0,0.42708140811966366
2565324579.2237787,0,0.0,0.0,2.2674700893202013
2327484377.9209876,0,0.0,0.0,1.63134036179842
604613477.6849356,0,0.0,0.0,0.6470795020956198
2194016472.2169266,0,0.0,0.0,1.6157574532625323
2410731846.829915,0,0.0,0.0,1.5964790533783522
3064872674.9957604,0,0.0,0.0,1.6375450125534288
2588917696.279124,0,0.0,0.0,1.6056421366503384
2542475606.1052737,0,0.0,0.0,1.5719366865552078
2847055480.484394,0,0.0,0.0,1.6099316031596025
1532170868.4005742,0,0.0,0.0,0.9063229306667845
2616119728.2636185,0,0.0,0.0,1.6378999174982907
3297526669.13263,0,0.0,0.0,1.650820046730515
740238977.9761801,0,0.0,0.0,0.6180558969994018
392410956.5662137,0,0.0,0.0,0.23789477222112004
133615031.98176491,0,0.0,0.0,0.1634530706022709
2369797397.58568,0,0.0,0.0,3.099021046759108
2267916558.2570696,0,0.0,0.0,1.5819597867030732
2700813172.045621,0,0.0,0.0,1.595981259350182
1783482434.4163053,0,0.0,0.0,3.036688540080369
682625684.1805058,0,0.0,0.0,0.802518471712189
345050384.7068316,0,0.0,0.0,0.3668653565658979
2275954637.2984695,0,0.0,0.0,2.2525637901898596
3331178396.2910805,0,0.0,0.0,4.294880826319483
859464730.6268679,0,0.0,0.0,1.658633287177598
2123280571.9863954,0,0.0,0.0,1.5645294900545252
154896134.68403345,0,0.0,0.0,0.1152412442382749
483658142.0652243,0,0.0,0.0,0.4140418962909349
2725765874.496238,0,0.0,0.0,1.5841047401660935
2177673846.9933953,0,0.0,0.0,1.6061466226818628
430242780.0325966,0,0.0,0.0,0.3621575008705852
3107068660.389679,0,0.0,0.0,1.7274358749300875
972340949.408879,0,0.0,0.0,0.6040654031549315
359976440.4279409,0,0.0,0.0,0.4457661619532153
228462303.77191067,0,0.0,0.0,0.21357144004450707
2188150029.1044774,0,0.0,0.0,1.6168099166162748
994259210.1508847,0,0.0,0.0,0.6875065300947701
1415585375.1945596,0,0.0,0.0,2.1019910375010764
680657836.0511507,0,0.0,0.0,0.6212411198798818
2296478883.823047,0,0.0,0.0,1.7272689325840969
876017332.1905327,0,0.0,0.0,1.0541071803830664
3207370348.8418164,0,0.0,0.0,2.077109256815432
593557207.3851292,0,0.0,0.0,0.6050356503757678
405433278.73817873,0,0.0,0.0,0.26056842775529465
799194034.7794563,0,0.0,0.0,0.6572237275242662
1759865404.3867393,0,0.0,0.0,2.9792947304071014
1805288297.7886474,0,0.0,0.0,2.029038603550329
949536692.0987005,0,0.0,0.0,0.7025840871278091
217173780.2152114,0,0.0,0.0,0.18849235349075744
1392091220.5787902,0,0.0,0.0,1.2343111592517468
193885519.76625782,0,0.0,0.0,0.2515721142585111
4251154752.5504537,0,0.0,0.0,4.118231929693094
3518454650.367031,0,0.0,0.0,4.446687504112466
2194446885.7900996,0,0.0,0.0,2.951690605479854
564306775.7627602,0,0.0,0.0,0.7400865510183852
2494041583.063661,0,0.0,0.0,1.9918000981183017
114953845.44532397,0,0.0,0.0,0.15212562428437132
1438084985.6431606,0,0.0,0.0,2.2951598069117654
2833272407.339811,0,0.0,0.0,2.2000421440649407
133918578.74016918,0,0.0,0.0,0.195131554808607
1315657414.2524092,0,0.0,0.0,1.0322623658581715
1852903929.0705752,0,0.0,0.0,1.8025830151270252
2080804792.646688,0,0.0,0.0,1.6269669964090805
1883523051.7515006,0,0.0,0.0,1.6208485668221213
2282329565.777376,0,0.0,0.0,1.5936976530212816
46759196.36434334,0,0.0,0.0,0.0554326843051485
93879655.73404765,0,0.0,0.0,0.09276977408357061
2012655664.2201037,0,0.0,0.0,3.250027455280941
382325414.3692054,0,0.0,0.0,0.2737167320796831
1794052309.902425,0,0.0,0.0,2.971005640210138
244292536.75244215,0,0.0,0.0,0.20275247573140054
1857444608.193334,0,0.0,0.0,1.5831069368073998
