A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
15,258.47829637034204,1.5,0.6442068477923292,41.64937265670188,1.0,0.46520595576570783,35.8850858077592,1.5,0.6977075880321001,205.70056870670362,1.0,0.19188311204697744,297.1900261071778,1.0,0.8160807727245727,3.5,2.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1155,policy NEW RWS 1,dikesnet,31482657.519910216,65041277.873212054,236500000.0,2047.4897202937016,0.004200576923321822
44,145.02527012700503,10.0,0.16463734193300902,163.71583913129027,1.0,0.7720451142498781,291.0091284328001,1.0,0.584610694579241,308.7427365439494,1.5,0.8296190801754671,63.11143105149588,10.0,0.4250442337740185,1.5,3.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1156,policy NEW RWS 1,dikesnet,114619824.1307329,65041277.873212054,236500000.0,6500.6529342380345,0.01713128582332321
46,266.4349877452772,1.0,0.02081542697681469,236.42998638310036,1.5,0.8760020805019373,69.60179633072599,10.0,0.9779239989172116,143.2950407410405,1.5,0.06547791818813387,161.506055110836,1.0,0.996858357460776,4.5,1.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1157,policy NEW RWS 1,dikesnet,4651637.461006541,65041277.873212054,236500000.0,337.88640784678927,0.00031179587236686735
131,177.72784519897516,1.0,0.8252407908619878,95.54719447680392,1.0,0.8353390578927344,321.6112745442609,10.0,0.8360731462622358,286.5960010461185,1.5,0.6876873868958515,243.3475811362102,10.0,0.8616149971936832,3.5,2.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1158,policy NEW RWS 1,dikesnet,5131472.291230742,65041277.873212054,236500000.0,330.34110186194016,0.0007079662061465423
45,131.9561513274549,1.0,0.8069504745488776,189.13560989274254,1.5,0.6843594163879297,139.07243309389486,1.5,0.7360154384518356,96.65892861216744,1.0,0.567033404445185,229.820417524065,1.0,0.44257512678820465,1.5,1.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1159,policy NEW RWS 1,dikesnet,105456978.13199809,65041277.873212054,236500000.0,5614.809550428782,0.009939360527691714
69,152.5594877622704,1.0,0.003835723572776878,189.00063818486268,10.0,0.6043039165206024,76.45985645049329,1.0,0.8119216763599181,229.63429886736648,10.0,0.0491064501797096,291.3241420166197,1.5,0.9286003120852758,3.5,4.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1160,policy NEW RWS 1,dikesnet,2187313067.3929024,65041277.873212054,236500000.0,27660.461729927523,0.17573556200935656
39,116.71179922641554,1.5,0.06568997196844478,297.6344483327574,10.0,0.616268341615284,201.2967628207906,1.5,0.6189864802232249,99.17508985428175,1.5,0.9826785683531266,248.73570029689523,10.0,0.9799849383890589,4.5,1.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1161,policy NEW RWS 1,dikesnet,32643323.689542394,65041277.873212054,236500000.0,1485.478405975667,0.004474005633009369
79,254.0516789544912,1.0,0.9013303935642079,212.0511839438059,1.5,0.30773619298800464,344.6461649992773,1.5,0.6594773047101976,234.6149718863269,10.0,0.8120012041868245,321.39022851801593,1.5,0.05916492051877002,2.5,2.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1162,policy NEW RWS 1,dikesnet,537080905.2281069,65041277.873212054,236500000.0,31455.729454302487,0.04947241066688404
1,127.67661772626468,10.0,0.971170695345962,162.6138361180654,1.0,0.04112131480945537,100.1185587544715,10.0,0.8003882992138074,155.59962711568156,1.5,0.22489603946975845,232.51015518161512,10.0,0.12361061120731652,1.5,1.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1163,policy NEW RWS 1,dikesnet,1157097796.1866198,65041277.873212054,236500000.0,50365.16114187673,0.08595184338855455
46,292.6829296297364,1.5,0.8082123278163276,66.88773490322643,10.0,0.20665849436849815,159.74182268339666,1.5,0.15341430169856063,287.8667439420002,10.0,0.2785518448435811,177.86582772124825,10.0,0.4056840275124963,3.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1164,policy NEW RWS 1,dikesnet,439346214.9995715,65041277.873212054,236500000.0,31593.99415662368,0.10548249193230766
116,294.496321800336,10.0,0.03330499632200534,319.338808085554,10.0,0.3940927747394126,129.93100348130218,10.0,0.7127887120279901,44.864666484371575,1.5,0.6768285905191738,269.63039991217204,1.5,0.3938239271729453,3.5,4.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1165,policy NEW RWS 1,dikesnet,46578993.18678264,65041277.873212054,236500000.0,2713.0255447105565,0.00547056638046352
69,40.40574593183722,10.0,0.6375081307473317,269.40621174006145,10.0,0.06256893574893384,101.33699509005592,1.5,0.03212993874823855,70.10120789933774,10.0,0.04477117425478824,320.6928647030058,1.0,0.5525356130139004,2.5,1.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1166,policy NEW RWS 1,dikesnet,2752038189.7392244,65041277.873212054,236500000.0,140039.66727899964,0.42126643070558323
95,171.6218227296664,1.0,0.5593205849783046,79.64684430277607,1.5,0.23961336472490508,54.395885973905074,10.0,0.11046939215953865,96.35823057683795,10.0,0.5484328656535924,156.3394764257708,1.5,0.7577802642768391,1.5,2.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1167,policy NEW RWS 1,dikesnet,1297171868.0228267,65041277.873212054,236500000.0,54700.41585388733,0.1930788258308222
76,93.5509195854617,1.5,0.814030728390379,60.39060208963577,1.5,0.3100672561253281,80.96972091217768,10.0,0.36945317687191037,329.7833861195328,1.5,0.12241205276496618,65.12333907334641,1.5,0.860024785092272,3.5,2.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1168,policy NEW RWS 1,dikesnet,110899391.27678084,65041277.873212054,236500000.0,6174.608786149907,0.01485626192776576
121,324.9651258566935,1.0,0.004431556090670174,148.05765080584692,1.0,0.08594936128548651,48.88843007523411,1.0,0.4600576282226952,63.24017047473191,10.0,0.018235809382251795,129.45112854983168,10.0,0.28302362701503847,1.5,1.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1169,policy NEW RWS 1,dikesnet,2653613334.405516,65041277.873212054,236500000.0,49039.00380688957,0.183473698187938
1,108.48008959166799,1.5,0.18494180118755849,103.49401072365222,1.0,0.7625836353254265,132.3518802100254,1.5,0.35742251285141274,151.34884938241333,10.0,0.015280156090761606,244.01108144556497,1.0,0.5754045915809206,1.5,4.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1170,policy NEW RWS 1,dikesnet,83241638.11600053,65041277.873212054,236500000.0,4865.829456359859,0.011395926352530375
49,154.67732105345334,1.0,0.25685707256931123,316.87778728416447,1.5,0.15554878435443856,96.67422978728028,1.0,0.6116102666651607,97.98189962471571,10.0,0.36665461672322197,347.99024776764094,1.0,0.9158257502701768,1.5,2.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1171,policy NEW RWS 1,dikesnet,299828543.20428383,65041277.873212054,236500000.0,13651.9760539103,0.025725959843268274
68,252.0696385140413,1.5,0.9293806893649975,84.81291817432975,10.0,0.58122923442698,342.82098315617054,1.0,0.9894405187245605,48.146240555863855,1.0,0.841436203308745,121.55370333613206,10.0,0.3313303312209385,2.5,2.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1172,policy NEW RWS 1,dikesnet,148963557.69611466,65041277.873212054,236500000.0,9689.141524007842,0.01689449226344719
60,196.76627038124616,1.0,0.6489244714502557,155.5485110364121,10.0,0.08489117548722887,311.14838150337204,1.0,0.7279699381459067,273.67857272872897,1.0,0.7568686664476276,181.94838775817772,1.0,0.4820228775439418,1.5,3.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1173,policy NEW RWS 1,dikesnet,566054115.5791018,65041277.873212054,236500000.0,34307.912907993144,0.06158362957886615
132,90.23667622157245,1.5,0.383309551456546,50.94578859581285,10.0,0.09203078823140869,218.88833347621397,1.5,0.5440992332209685,75.57099731767164,1.5,0.24605237648522324,261.46273422660613,1.5,0.9802012494606118,4.5,3.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1174,policy NEW RWS 1,dikesnet,373005433.8661152,65041277.873212054,236500000.0,27563.890488988138,0.049873833397192785
62,275.6974505010472,1.0,0.6259372207550741,49.137993067815756,1.0,0.3331245175525283,51.38935039086216,10.0,0.10763788337624566,58.85135789479514,1.0,0.6306895185116091,122.86310546701193,1.0,0.08648201215776513,1.5,1.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1175,policy NEW RWS 1,dikesnet,1526105179.479221,65041277.873212054,236500000.0,72742.77049534484,0.24853927977440357
1,234.3947360980937,10.0,0.5476313343254914,202.3933612339045,1.0,0.7087114689986349,286.078814931111,10.0,0.9947621944420189,46.15047329717962,10.0,0.9238437479664994,60.19960106646707,10.0,0.6531392197423448,3.5,1.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1176,policy NEW RWS 1,dikesnet,18659962.73480718,65041277.873212054,236500000.0,1060.8433294738509,0.0019491187625341293
33,313.6442622087597,1.0,0.01836484435976535,188.0347764489644,1.0,0.43410775451840355,257.41709870192096,1.5,0.09691614751719262,295.8704520093931,1.0,0.44248972925867974,249.05494942831785,1.0,0.9857461953252511,1.5,3.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1177,policy NEW RWS 1,dikesnet,1705845728.2412064,65041277.873212054,236500000.0,74772.78548729926,0.28021540873279505
70,83.78475869446342,1.5,0.2656598079430484,159.47756022991345,1.5,0.22990903006936989,325.3132244548195,10.0,0.34449985735313243,310.957896344019,10.0,0.1515714472752621,226.62674171040862,1.0,0.9532411386090799,2.5,2.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1178,policy NEW RWS 1,dikesnet,168760770.21067062,65041277.873212054,236500000.0,9086.401209423846,0.0177939289125512
10,145.77036832814773,1.5,0.8460071417132676,159.2242220335705,10.0,0.22871832101502,220.68103493409328,10.0,0.9498888852082168,348.4375274555452,1.5,0.05317305849803285,281.470611233971,1.0,0.8201976282417035,2.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1179,policy NEW RWS 1,dikesnet,128163771.39211184,65041277.873212054,236500000.0,9002.640670883491,0.017467580065452473
110,211.1430729312654,10.0,0.09786883514534542,73.94804588313916,10.0,0.8715362261175338,133.33682640705547,1.5,0.9816133095232809,240.71878943751415,1.5,0.19857579179474516,58.88786766038224,1.5,0.37037452551508554,2.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1180,policy NEW RWS 1,dikesnet,107850180.73829591,65041277.873212054,236500000.0,8694.407180705586,0.014781541063358284
102,162.61974032104334,1.5,0.9274370438110565,239.6592769979228,1.0,0.2576132979428596,67.76083639705527,10.0,0.7562458644550771,213.2616664379625,10.0,0.3181402331121818,201.4525475176422,1.5,0.689649306324292,4.5,1.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1181,policy NEW RWS 1,dikesnet,97999337.37064481,65041277.873212054,236500000.0,6070.985128267541,0.011933816759897763
4,32.75012802655225,10.0,0.5113156215623929,35.43676751809842,1.5,0.6411273575274453,145.92470239675526,1.0,0.7826366072367037,313.8256980428512,1.5,0.8571908437364907,220.0855074822885,10.0,0.887375123959105,1.5,2.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1182,policy NEW RWS 1,dikesnet,12716996.168717546,65041277.873212054,236500000.0,651.419470313089,0.0013677996497455215
110,92.55207981689453,1.0,0.2558897970412525,279.25727059552395,10.0,0.4116462168711064,85.66514242821016,1.5,0.7722458084935239,245.40089128446382,1.0,0.8644338696086278,82.83554210182812,10.0,0.31586360772817046,1.5,1.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1183,policy NEW RWS 1,dikesnet,143948163.34384784,65041277.873212054,236500000.0,7636.3663635085595,0.014109351996387354
12,126.18917228887504,1.0,0.15439407669203278,83.50381668634118,1.0,0.38561813415199153,293.9388882525752,1.5,0.3217520250024173,346.6019986392215,1.0,0.22785438497671348,100.84082641499988,10.0,0.7169044993478333,3.5,3.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1184,policy NEW RWS 1,dikesnet,74344390.11541733,65041277.873212054,236500000.0,5098.051855545207,0.012862785912165315
122,219.05854454335054,1.0,0.6681824984580083,144.31219407962573,1.5,0.19145458048704933,175.4438123736784,1.5,0.20895034851822963,322.4116926928018,10.0,0.0850861155596971,112.50852620384451,10.0,0.0547308668182991,3.5,3.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1185,policy NEW RWS 1,dikesnet,428891351.3528515,65041277.873212054,236500000.0,35470.07386746916,0.06349426694206255
35,165.6626640863454,10.0,0.32622847982560477,47.4676656301359,1.0,0.6254143025321051,306.42877669258075,1.0,0.01036189818510488,161.10122255562806,10.0,0.7455469355527724,99.42537391234805,10.0,0.2181135359159992,3.5,2.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1186,policy NEW RWS 1,dikesnet,1925581698.1469584,65041277.873212054,236500000.0,93315.03209562489,0.3510308274046501
57,53.43872248932346,1.5,0.34090053521316893,191.7310165826062,1.5,0.05844009461640532,264.0232134807394,1.5,0.07916789822555505,198.5729705006324,10.0,0.4849077701815779,349.9981879226436,1.0,0.13854242321206972,2.5,4.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1187,policy NEW RWS 1,dikesnet,1410171241.7280478,65041277.873212054,236500000.0,91397.17412678059,0.25875498251677037
4,231.44207445995139,10.0,0.708870730234745,262.6313855773876,1.0,0.4077416849582953,85.26552769609101,1.0,0.2747375234618351,163.60278967318104,1.0,0.3583238733667957,242.89701623401794,1.5,0.986117178361113,4.5,2.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1188,policy NEW RWS 1,dikesnet,114983012.09729424,65041277.873212054,236500000.0,6352.380347248107,0.02130115591367296
18,263.90889917952427,1.0,0.964937743974577,299.52708312437346,1.5,0.8702212301813007,68.81881401834809,1.5,0.5988944808655483,132.82714502797282,10.0,0.900829068234355,113.84899470365008,1.0,0.6989555144760979,4.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1189,policy NEW RWS 1,dikesnet,31162794.166982006,65041277.873212054,236500000.0,2292.0281004701205,0.008697641933488435
17,74.72282799578645,10.0,0.5342368309594387,334.9877644638962,1.0,0.2029974604094518,195.99964109044993,1.5,0.849093437246904,44.54998359002068,1.0,0.9403001605856658,222.29882955314483,10.0,0.47376873280770637,1.5,4.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1190,policy NEW RWS 1,dikesnet,163899451.31000996,65041277.873212054,236500000.0,9000.835841544402,0.017460513536042513
89,274.4097423925408,1.0,0.8562157074357285,169.22208220058513,10.0,0.8609514176147096,166.00718603727714,10.0,0.9623536669003073,91.32096065005376,1.0,0.4197126797445261,340.9965650469416,10.0,0.6195554833460869,3.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1191,policy NEW RWS 1,dikesnet,34879098.8551632,65041277.873212054,236500000.0,3035.9071459211505,0.005318732910336081
78,334.29903145631283,1.0,0.31145799431345145,67.64764552204767,10.0,0.7971415895776749,135.32394714673023,1.5,0.7042383644803116,149.9879564583912,1.0,0.021465206188617778,30.030844034493235,1.0,0.028072639286846703,3.5,1.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1192,policy NEW RWS 1,dikesnet,689102616.1370893,65041277.873212054,236500000.0,48240.13486502437,0.0717740518246763
57,284.18744690630035,10.0,0.8855780583570371,255.28099835288398,1.5,0.6240622499090379,150.68277291102441,10.0,0.04332115412954085,149.23428658091134,1.0,0.08397214730507027,324.4751433573142,1.0,0.6592431200123284,3.5,1.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1193,policy NEW RWS 1,dikesnet,2089198039.9145277,65041277.873212054,236500000.0,92643.95534874348,0.34747442016492247
54,292.1452637035854,1.5,0.517324656494876,257.36774636063427,1.0,0.4294498138642457,157.37572720356908,1.5,0.6084670910493786,171.9958229307855,10.0,0.6552151590301897,210.5812194941422,1.0,0.1207058213452421,3.5,2.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1194,policy NEW RWS 1,dikesnet,373843528.07758856,65041277.873212054,236500000.0,25387.838594185254,0.042243306009255556
19,134.42119636421742,1.5,0.4741966515074295,52.40327564330884,10.0,0.021590688172850044,182.11496687733074,1.5,0.8912900105985635,95.63863193723448,1.0,0.42966304001980044,191.52339910633103,1.5,0.04703073184099364,4.5,2.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1195,policy NEW RWS 1,dikesnet,841187782.1651218,65041277.873212054,236500000.0,63627.126039289236,0.10660332428554503
37,316.49760740684883,10.0,0.07030988161452832,200.8046337518131,1.0,0.8410047907031476,258.58100024648024,10.0,0.9554372990254202,54.098929883487855,10.0,0.3901194460723655,57.07697914651852,1.0,0.9710340284076141,4.5,2.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1196,policy NEW RWS 1,dikesnet,1677199.1308162254,65041277.873212054,236500000.0,114.61332945952475,0.00024631529544994705
72,254.61640095746094,1.5,0.25426603388682223,287.0536076906416,1.5,0.5493144588129547,267.88006525630374,1.5,0.07607191730733338,167.8416053084836,1.0,0.6743095122334454,303.7313487768031,10.0,0.27766854555909903,3.5,4.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1197,policy NEW RWS 1,dikesnet,1610568568.4199226,65041277.873212054,236500000.0,87977.26423424686,0.3303681239356234
75,196.27026529599274,1.5,0.6094392720111053,55.86920446456144,1.0,0.9492316920107501,323.1286565752479,10.0,0.965274664274395,265.2071050978275,1.0,0.23737790039623385,195.86722876060603,1.0,0.18017829475658328,1.5,3.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1198,policy NEW RWS 1,dikesnet,181115556.4473549,65041277.873212054,236500000.0,11144.546318435972,0.018172447876398753
121,325.27851360467884,1.5,0.7173558325341545,193.56297057068463,10.0,0.42581438288335766,177.219495747704,1.5,0.3908344987492379,319.1377203287614,10.0,0.8093688344157903,326.709087277066,1.0,0.6286159876492036,3.5,2.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1199,policy NEW RWS 1,dikesnet,90883270.10508367,65041277.873212054,236500000.0,5122.600855157827,0.016563552377169895
67,340.6995048712663,1.5,0.4975316241828739,217.8957652137865,1.5,0.7717933199997162,56.440836956061275,10.0,0.7718917431885692,32.97848097905231,10.0,0.6153494695650974,157.21856494866483,10.0,0.5478416618129628,2.5,3.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1200,policy NEW RWS 1,dikesnet,64030086.71068124,65041277.873212054,236500000.0,3567.0074109733187,0.007478177343733082
111,174.70188905804477,10.0,0.05044563218376417,97.93498713342373,1.5,0.1253887092015928,278.12242809528334,1.0,0.7883637351208803,141.90485474128286,1.5,0.7464666888521765,114.26269878654759,1.0,0.9067039962683681,1.5,1.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1201,policy NEW RWS 1,dikesnet,443955288.65239745,65041277.873212054,236500000.0,21633.181994467715,0.03967295111313177
18,307.48209669006326,1.5,0.6395722761878073,312.5652556637699,1.0,0.04471348692381769,33.47934667443575,1.5,0.43074950660712363,165.24902408791934,10.0,0.5519985734078114,151.96198633118286,1.0,0.5509165371180615,4.5,4.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1202,policy NEW RWS 1,dikesnet,634136767.3089929,65041277.873212054,236500000.0,50885.59253167122,0.0877933191161912
109,47.78413081515539,1.5,0.47191621338778283,31.76044680316224,1.5,0.01094274205915023,214.01779546332654,1.0,0.6011167559263236,74.82161863237651,1.0,0.7131424295050746,108.57179476706166,1.5,0.39444984636469993,1.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1203,policy NEW RWS 1,dikesnet,791611420.8842809,65041277.873212054,236500000.0,51408.05434522718,0.08849002167682085
62,261.2687013134149,1.0,0.13247800077406366,308.07916659818653,10.0,0.7558970438210733,144.13471890672957,1.5,0.7335007161586736,58.352069773068926,1.5,0.576993087517416,285.6204647766601,1.0,0.0032867125290302257,1.5,1.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1204,policy NEW RWS 1,dikesnet,1150630272.9393792,65041277.873212054,236500000.0,73292.25996509181,0.105329349441656
123,151.22589180264643,1.0,0.772336003149397,211.58187671409198,1.0,0.14827302403954246,231.3411476256789,10.0,0.1871959942746533,339.796761303943,10.0,0.8976178836987415,302.213968015326,1.0,0.28644318695632687,2.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1205,policy NEW RWS 1,dikesnet,357838844.4131191,65041277.873212054,236500000.0,25129.61690695282,0.05317099059819506
23,349.4387550760317,1.5,0.14558375604104581,133.76324847749166,1.0,0.6111692583165329,39.34496712558104,1.0,0.4118127663858313,212.94323065744774,1.5,0.03189113231525668,85.53113512614789,10.0,0.8062636416873922,4.5,1.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1206,policy NEW RWS 1,dikesnet,126157501.25522535,65041277.873212054,236500000.0,5829.264747326675,0.019034152388048627
15,164.72073342316273,10.0,0.23894583126857186,58.2657727390598,1.0,0.7360674526812507,337.54777330680605,10.0,0.310783135504146,106.62704615404297,1.5,0.8662216524664147,310.08932637392826,1.5,0.13026962015718155,4.5,1.5,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1207,policy NEW RWS 1,dikesnet,506446540.0872345,65041277.873212054,236500000.0,28244.729222920898,0.057603005726236584
113,322.2728523294465,10.0,0.6866009280241308,128.3850107282754,1.5,0.4104070556273012,179.07072758435737,1.0,0.45587820949200786,306.32455338504235,1.0,0.769980062004684,270.9461660318067,1.0,0.8691358897103519,2.5,3.5,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1208,policy NEW RWS 1,dikesnet,54010952.6465974,65041277.873212054,236500000.0,3223.3394896763125,0.00786019669132418
41,39.07610411793101,1.0,0.2238277854904664,346.88237961032684,1.0,0.12627806851516513,46.860124374360154,10.0,0.28530599474614443,238.0540629068088,1.5,0.16342764522627176,301.3354019306588,1.0,0.11813884913203684,4.5,3.5,2.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1209,policy NEW RWS 1,dikesnet,261293315.69826007,65041277.873212054,236500000.0,17551.454987450674,0.032557683184378204
55,288.14558355546086,10.0,0.45156298663325084,192.7598846613306,10.0,0.2789510632543712,274.1511261498704,10.0,0.5098074229779468,278.53630077563764,1.0,0.7076678857093882,215.93465503920882,1.5,0.991997855919116,1.5,4.5,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1210,policy NEW RWS 1,dikesnet,98250566.32940833,65041277.873212054,236500000.0,6082.777839783768,0.011980783824864732
